Id,Score,Date,Title,Review
334638379,40,"December 23, 2015","Very nice discovery, both restaurant and part of town","We went for lunch and it was just wonderful.The location : in a park without cars in the East part (Watergraafsmeer) of Amsterdam.The staff : very friendly, young and welcoming.The food and the price / quality were good, as was the extensive wine list. We enjoyed a two course meal, a vegan version for me, with mostly local vegetables and home-made sourdough bread. 2 appetizers and a nice green tea to end (with some vegan black chocolates). All in all a very nice afternoon. We'll be back for a full dinner experience."
334190279,50,"December 21, 2015",for special occasions,"De Kas is a high quality food and well designed restaurant, located in Amsterdam-oost, in the middle of a park.Food was tasty, well decorated, and made good use of fresh materials.In spite of the pompous potential, atmosphere is not heavy, and service is friendly.Be ware that the high quality adjoins high prices...."
333224866,30,"December 15, 2015",A rather disappointing meal,"Most of the reviews of De Kas (in guide books and on the internet) say that it is a wonderful restaurant. I'm afraid that we don't agree. To our mind, the food is pretty unadventurous, and the service below what you should get in a restaurant of this calibre.The menu is 'a secret' - you simply tell them what you don't like - which is fine in theory but the food that we were presented didn't live up to the hype of this secret. We got the feeling that they are resting on their laurels somewhat, and perhaps the number of corporate customers eager to entertain here means that they don't need to try quite so hard.We started with a soup of celery with leeks and a garlic foam - this was the possibly the best thing we had, though the garlic rather overwhelmed the other flavours. Next came two different things - one for each of us: a lobster tail (unexceptional) and venison (unspectacular). They did not ask us which we would prefer, and they were not dishes you could share, so this too was rather disappointing. The main course was pork but was not very excitingly prepared. The dessert was a sort of tiramisu, made with beetroot and coffee. It was tasty, but not enough to raise the whole meal to the expected level.Yes, the vegetables are all extremely fresh, and the meat all locally sourced, but the cooking of them didn't reach the heights you would expect of a top restaurant.The conservatory dining room is a very lovely space, but we found the staff not particularly helpful or attentive.All in all, I booked this restaurant expecting it to be the best meal we had during our 5 day trip to Amsterdam. Sadly, it was not - what a pity. A school report would say: Could do better!"
332985833,40,"December 15, 2015",Great restaurant,"Went to eat here with friends on a recommendation and must say was not disappointed. There was a story behind each course which the server explained, simply a great experience with fantastic food and drink.."
331836546,50,"December 10, 2015",The best meal of my life.,"There aren't enough ways I can praise this restaurant. I've eaten everywhere- from holes in the wall to Michelin star restaurants and this was easily the best dining experience of my life and I can't imagine it will ever be topped.We booked the chefs table months in advance not really knowing what was involved but excited to try it out. We had several dietary restrictions that we notified them of which were easily accommodated. We arrived at 7pm and were escorted by the chef to our table. I assumed we would have three or four courses with wine and be out of there in a couple of hours. How wrong I was! We had 11 courses of the most amazing food we had ever tasted which were paired with 11 wines that were mind blowing.Each chef in the kitchen would take turns preparing a special dish for us that wasn't being served to the rest of the diners in the restaurant. They would deliver the dish themselves to our table and go into great detail about what they had prepared. We loved watching them prepare the dishes and then hearing about what went into creating these masterpieces. When I thought about dining in the kitchen I expected a loud atmosphere full of stressful staffers. This kitchen was so impressively calm and organized. In addition to the amazing attention we received from the chefs, the sommelier was also excellent at pairing wines for us and giving us the utmost attention.In addition to the amazing food and service we were also treated to a tour of the property including the greenhouse. We loved learning the history of the restaurant and appreciate how De Kas was doing farm to table way before this movement started becoming popular.This dinner ended up being a five hour affair and we were in complete heaven the entire time. We have decided next time we travel to Europe we will fly into Amsterdam just so we can have dinner there again before heading to our destination.Thank you so much to everyone at De Kas for making this an experience I know we will never forget and will be talking about for years to come."
331309682,40,"December 7, 2015",Wonderful evening,"We loved the surprise menu, the atmosphere, the open kitchen and the surrounding green house. Great food, wine and a great vibe."
330905658,50,"December 5, 2015",Wonderful setting and lovely ambiance,Excellent standard of food and service here. The three of us enjoyed the set menu and wine pairings that were offered.I was surprised how reasonable the prices were. For food and ambiance of this calibre in other large cities I would expect to pay twice as much.I would love to visit this place in the spring ashen we visited here in the late fall it was too dark outside to appreciate the beauty of the surrounding park.
330876110,30,"December 5, 2015",disappointed,"We were recommended by a fellow traveler to this highly rated restaurant. After a 70 Euro taxi ride we had a just average meal for an exorbitant price. The service was over the top, the interior stark but not a Michelin experience."
329740282,50,"November 29, 2015",Superb food and staff!,"This restaurant is located in an enormous greenhouse that at one stage belonged to the Council of Amsterdam and that is located in Park Frankendael in the east of Amsterdam. All fresh ingredients are either from their own nursery or are sourced from local farmers, growers. The food is just stunning, we have been coming here for lunch with family and friends from England for about 6 years and have loved the experience everey time, Lunch is 3 courses, soooo delicious, and the staff is well trained, delightful, speak fluent English, but above all they are so knowlegdeable, they must have had excellent training. De Kas i.e. The Greenhouse, is surrounded by fruit trees and vegetables plants which arrive at your table, picked a few hours earlier. We love it!!,"
327989986,50,"November 20, 2015",Beautiful restaurant with great farm-to-table food,We went here our last night in Amsterdam and it was amazing. And so well priced -- the equivalent meal would have been 3X the price. We had the 3 course plus the matching wine flight - defintiely worth it.
327439187,50,"November 17, 2015",A different kind of healthy dinning,A must visit restaurant away from the touristic scene.A modern concept of what a traditional home-made cuisine should be. A very original presentation twisted with a delicious delicates mix of flavors where exotic vegetables are the main attraction of the whole meal journey. I will definitely return on my next trip.
326847543,30,"November 15, 2015",Lacking flavour and imagination,"Most expensive restaurant we have visited in Amsterdam and not the best by a long way. Doesn't really make the best of the lovely fresh herbs and vegetables. Nothing really brings out the intense flavours and some of the non-vegetable ingredients are not the best.Lovely setting and well planned dining area, but needs a spark. Doubt we'll come back, we have our favourites and De Kas has not changed our minds. Disappointed."
326619873,50,"November 13, 2015",Amazing dining experience,"I reserved a table for two for dinner and requested for a quiet spot in the restaurant, the staff replied my email personally, which I think is a very nice touch to the whole experience. I also requested to them to write a message on my date's dessert plate and it was nicely arranged and executed.Since it was our first visit, our waiter told us the story of the restaurant and made sure we were comfortably seated. The sparkling white wine produced in Limburg that our waiter introduced me when I opted for champagne tasted heavenly. The food was exquisite, as expected from De Kas's menu which differs everyday according to what kind of fresh produce they have for that day.The ambience of the restaurant was nice, the waiters were very attentive as well, food was really good. In a nutshell, a must visit in Amsterdam. I'll be heading back for more!"
326106734,50,"November 11, 2015",A real treat,"The food was delicious and the atmosphere wonderful. There is no menu so choosing your meal is easy. I recommend a reservation though. We loved every part of our meal but since the menu changes daily there is no reason to explain each course. I will say the ""caprese salad"" dessert was amazing and a roller coaster of flavor. After eating you can walk through the greenhouse where a majority of your meal was once growing."
326018474,50,"November 11, 2015",Great lunch!,"Loved our lunch at De Kas. It is a bit of a walk from the centre but definitely worth it. De Kas, which means “greenhouse” in Dutch, takes farm-to-table to a whole new level. You sit in the middle of a large greenhouse and nearly all the vegetables you eat have been produced just a stone’s throw away. The meats are sourced from local farmers, too. And the food was wonderful, light and full of flavor. A walk through the herbal and vegetable garden later on just nicely completes the entire experience."
325888392,40,"November 11, 2015",good experience,i liked the food but did not fall in love. the atmosphere and the idea counts. a different experience.
325551708,30,"November 9, 2015",Overrated,"One dish was excellent, another mediocre. We do appreciate the freshness of it all. Service was extremely good: perfect and friendly, which is not the same."
325340320,40,"November 8, 2015",Great experience,"The setting, decor and ambiance are wonderful. Friendly staff, very attentive and speedy service. Everything is fresh and thought through. You just have to let go and see what the chefs will cook that night. On the evening our party attended, I was a little disappointed by some dishes: the soup and dessert were fantastic. I am not a big fan of razor clams (second course) but it was fine of course. The main dish (pork) was good, but on the whole the food was not the most memorable part of the evening; the setting was."
324067236,50,"November 2, 2015",Fantastic Farm to Table,"De Kas is a wonderful dining experience with great ambiance, excellent food and pairings, and the best service we have found since moving to Amsterdam! A must restaurant for anyone coming to Amsterdam."
323919657,50,"November 2, 2015","Amazing meal, amazing setting!","Definitely one of the best meals I have eaten, certainly this year. The unique setting of an old, renovated greenhouse, slightly outside the centre, is beautiful. The service is perfect. A no choice 3 course menu started with a richly flavoured celeriac soup, followed by 2 starters using vegetables grown by the restaurant, including a delicious dish with 3 types of beetroot and oxtail. The main course was a fresh water fish, perch, with a salsa and again, superlative vegetables including artichokes. Dessert was a white chocolate cake with a caramelised slice of pear and pear sorbet. Fresh and seasonal is the order of the day. We opted for the wine flight which was very well chosen, including a dessert wine and was very good value. The restaurant was packed and reservations are recommended. Super bread too and they offered you an apple to take with you as you left. Memorable."
323485158,50,"October 31, 2015",Fantastic!,"Wonderful meal, beautiful greenhouse, and exceptional service! This was our favorite meal in Amsterdam and one of our best-ever dining experiences. The food is fresh, simple, flavorful, and innovative. Book early, they fill up quickly—and for good reason! Five stars."
322335765,50,"October 27, 2015",The freshest food and the cleverest cooking.,"This is a truly exceptional restaurant. Located a short journey beyond the city centre in an area not visited by many overseas tourists, you have to make a bit of an effort to get here, but if you do then you will be rewarded handsomely. You eat in a gigantic greenhouse, which has been fitted out with striking, stylish furnishings, and the atmosphere is unlike almost any other restaurant. They offer only a set menu (although you can alert them about allergies and similar things when you book) and all the ingredients are locally grown and sourced. Freshness is a priority, and our meal contained some of the most tasty and excellently cooked vegetables you can imagine. Meat and fish are treated with similar care, craft and skill. Among the exceptional dishes were a celeriac, endive and lovage soup, slow-roasted veal with pickled mushrooms and a trio of beetroots, seared fillet of perch with potato rosti, pak choi and pumpkin seeds, and a cheese board of the highest quality. Service is impeccable. This is a restaurant that really cares about food and expects its customers to do the same. Go on, leave the city-centre tourist traps behind and take yourself here for a gastronomic treat."
322024593,40,"October 26, 2015",Very pleasant evening in every way.,"Our best experience was the chef's table. We were completely spoiled by the staff and the chef himself. Organic seasonal food, some of it grown in the glasshouse next to the kitchen where we were also shown around. All in all good quality and a very pleasant experience."
322001743,40,"October 26, 2015",lovely ambience and food,"I've been wanting to come here since last winter. The interior of this place is beautiful, with light coming in from every direction. This makes a great spot for foodie photographers everywhere. First of all, I enjoyed the olives and the mint tea before the start of our meal. The olives were absolutely delicious and the mint was extremely fresh and fragrant. We started off with a celeriac, endive based soup which was very creamy. Then we had the beef brisket, which wasn't my favourite, but I still enjoyed it. The beet salad with the chestnut mousse was well put together as well. I expected to taste more of the chestnut, but it paired well with the beets.For the main course, we had the baked cod with the pumpkin puree, potatoes and some vegetables on the side. The pumpkin puree was extremely tasty with the potatoes and the fish. This was definitely my favourite out of all the other starters I had tried.The restaurant is located in a nice and quiet area, great for strolling around and taking in the crisp air."
321903179,50,"October 26, 2015",Delightful!! Loved it,"Set in a park, in a huge greenhouse the atmosphere was great. Service excellent. Food creative and delicious. Everything tastes fresh and on the way in you pass the area where herbs and veggies are grown for the restaurant. The menus are chosen for you but you can modify and switch. Go experience!"
321855797,30,"October 26, 2015",Nice but very very overpriced,"Nice food, tasty but nothing really so fabulous.. especially for a degustation menu of €91 per person served with nothing special wines.The service is perfect, the staff is welcoming and dishes presentation is nice.I think you mostly pay for the location rather than for what you are eating (and 91€ per person I think is too much also for this location).Box ticked, ok. But I don´t think I will go again."
321805880,50,"October 26, 2015",Great and outstanding food,"This restaurant is amazing. The interiour design is very nice, the food is extraordinary and the service is great as well. We have been there for lunch and it is highly recommended if you have the chance to get a table. You should reserve as it is always sold out."
321577834,30,"October 25, 2015","Great ambiance, average food, overpriced","Wonderful ambiance, tasteful decor. Service is great, food is okay, but overpriced. Guests are mainly tourists, it doesn't seem that the locals are dining there which tells you a lot. Still worth a visit just be prepared that you'll pay more than it is worth. The location and the building (renovated greenhouse) are the main attraction so try to go when it is still light outside but don't expect too much of the food."
321450946,50,"October 24, 2015",Wonderful evening,"We sat at the chef's table in the kitchen. The food,was, both in taste and preparation. The wines were pared perfectly. Our server, Daniel, was great. We had plenty of opportunities to talk with the chef during many of the courses. He was charming and anxious to share his knowledge.Sitting at the chef's table has many perks including a tour of the restaurant between courses. This included a tour of the nursery where many of the greens we enjoyed are grown.Overall this is a top of the charts experience. What a great treat"
321420100,50,"October 24, 2015",Wonderful experience.,"We had a wonderful dining experience here. While pricey, it was well worth the cost. The dishes were excellently prepared and the wine pairings spot on. All of this coupled with a beautiful setting and excellent service -- an evening to remember."
321396085,50,"October 24, 2015","Unique setting, amazing restaurant with a difference!","Me and my boyfriend (27) visited the restaurant for a special occasion after finding it on tripadvisor. We were not disappointed. It was very easy to find after getting a tram from the centre of Amsterdam and took around 20 minutes. The location is excellent, set aside from the road but visible enough to make an impression. We walked across the bridge and found the entrance. We were greeted by a lovely lady who took our coats and showed us to our seats. WOW what an impressive room- sat in a glass greenhouse, immaculate tables and beautiful decoration. We were given the wine list and chose the 3 course meal surprise option priced at 49 euros per person. We took in the amazing surroundings whilst drinking wine and waited for our first course. This was soup- beautifully flavored with celery grown in the greenhouse next door served in a glass! The taste was amazing. We had another course that followed consisting of a vegetable mix, and beef served with mushrooms, beetroot and more veg. For the main we had white perch, potato rosti, pumpkin jus and pine nuts- AMAZING! We were then offered the cheese board- this was the only downfall as it was not offered in the 49 euros- but sounded like it was. This was 11 euros per person and we didn't enjoy it. Following this we had a white chocolate sponge dessert served with barbecued pear sorbet- this was beautifully finished with words of celebration 'congratulations' and 'happy birthday' on my boyfriends plate. Each course was explained well before we ate which added a special touch. Another nice thing was that you never felt rushed, time was given inbetween each meal. After we had finished, we were able to look around the greenhouses where all the local vegetables are produced and grown and offered an apple each on the way out! Overall, excellent service, a setting that is unique and one we will never forget! Perfect for our special occassion! Would recommend to anyone who is visiting Amsterdam and looking for a beautiful meal!! Thankyou!!!! :)"
320901104,50,"October 22, 2015",Birthday Lunch,"We are visiting Amsterdam from the U.K. and chose to eat at De Kas to celebrate my partners birthday. We've just returned very happy and very full! Service, ambiance, food and wine were all flawless. The open kitchen is a nice touch, my partner is a chef so he always likes to see what's going on. I'm gluten free and was able to have bread and cake during the meal which was nice as I can sometimes miss out on these little treats! All in all a lovely lunch in a beautiful setting."
319130022,50,"October 15, 2015",One of the best meals of my life,"We road our bikes to De Kas from the Jordaan on a hot summer day. We arrived hot, thirsty, tired and a bit grumpy. All our discomfort faded as soon as we were seated in the lovely glass restaurant and we begin our delicious meal. Reservations are hard to get so I recommend planning ahead and trying to go for dinner."
318697045,50,"October 14, 2015",De Kas is a MUST Experience When in Amsterdam,"If you enjoy eating, and you enjoy having an amazing experience, and you enjoy exceptional service you will not be disappointed coming to De Kas. Just walking to the restaurant makes you smile. Located in a greenhouse that actually grows much of the food you will eat, it is an experience that cannot be missed. The restaurant quickly vaulted into one of the best I have ever eaten in. Wait staff is very alert to allergies and customer tastes, and as the courses come out, one after the next, you feel yourself getting more and more excited.... Can this get any better? How do they make these dishes"
318624960,50,"October 14, 2015",Lunch,"Beautiful room, very good and aesthetical food, almost all vegetarian, good vine and very polite servants. You could be sitting there all day"
318518083,40,"October 14, 2015",Lovely lunch,It was my birthday and I was instantly congratulated when we walked in. I really enjoyed the scenery and the set up. Even though it is one big space the entourage was cosy and enjoyable. Dishes were define and delicious. Only the staff was too stiff and impersonal. Nowadays staff can throughly be more caring and interested in my opinion. That's what set the 5 stars from the 4. I think (not sure why just a feeling) that they are working with outsourced staff during lunch as the staff which helped us was not that involved. Nevertheless the food was great!
318374401,50,"October 13, 2015",We Keep Going Back!,"When we knew we were going to Amsterdam, the first thing I did was to get a reservation at De Kas -- that says something. It is located well out of the main section of Amsterdam, but it is worth the taxi trip there for the meal. The restaurant is on the edge of a park in a converted greenhouse -- on one side of the greenhouse and out doors are some of their gardens which supply the meal. The meal is set -- 3 small starters (we had a potato soup with fennel, pumpkin slice with pumpkin hummus, and mushrooms on puff pastry), a main course (veal done 2 ways), and dessert (beetroot with pistachios and chocolate bits, yogurt, and sea salt caramel ice cream), and an optional cheese course. It was all delicious with a depth of flavor, beautifully present, and an unusual combination of ingredients -- when did you last have beetroot in a dessert? Also the tables are just far enough apart that you don't think you are eating with your neighbor, and the noise level is controlled. We went back looking forward to the meal and were not disappointed. We will go back again!"
318202408,50,"October 13, 2015",Our must go place in Amsterdam!,"We've dined at Restaurant De Kas a number of time, and always found the experience exceptional. Our most recent visit, on the last night of a lengthy Eurpean vacation, was just that. The farm to table approach ensures all the food served is fresh and healthy, and it was prepared and served with great care. The menu is fixed, except they usually offer a alternative to meat for the main course. The wine pairings a done nicely and reasonably priced. De Kas is different from all the other restaurants in Amsterdam, and the experience is worth the cost. Great ambience and fun night."
317985277,50,"October 12, 2015",Perfect lunch in the park!,Wrote a review in May but for some reason it did not post so will try again. Unique restaurant set in the middle of a beautiful park. There are windows everywhere form the walls to the ceilings which made you feel like you were sitting right in the park. There is also a greenhouse connected where most of the food is grown. We decided to try the tasting menu and we were not disappointed. Everything was super fresh and flavored perfectly. Wine selection was also good. Great dining experience with great food.
316199566,50,"October 4, 2015",Extremely Satisfying Dining Experience,"The restaurant is set in a quiet park away from the center of Amsterdam. It consists of a few giant greenhouses. The restaurant is set in one of these and the others are used for growing the vegetables and fruits served at dinner. Most of the other ingredients are locally sourced.There is only one menu each evening consisting of 3-4 appetizers, an entree, and dessert. A wine pairing, which I highly would recommend, is also offered at an additional cost. The food was prepared and presented in such a way that the flavors were crisp and distinct without attempting to be too hip for the sake of trendiness. Each dish and paired wine was offered by a different wait staff member who described it in a concise yet informative presentation. De Kas ensures that the fresh ingredients, perfectly prepared, are the stars of the dinner. The paired wines were perfect accompaniments to each course.The high roof of the greenhouse helps maintain a very low noise level allowing for an intimate setting. Definitely make reservations in advance and prepare yourself for a memorable dining experience."
316129114,50,"October 4, 2015",Loved it,"You have to put your diet in the hands of the Restaurent set menu but every course was wonderful. Service was great, setting really nice - recommended"
316041332,50,"October 4, 2015",A gorgeous meal in the park!,"Had booked for a birthday lunch with a friend. The setting amidst the greenhouse growing the restaurant's fruits, vegetables and herbs was an amazing experience. The lunch menu was beautifully prepared and flavored. The Dutch wines surprisingly paired with the courses. A lovely place to enjoy good food, take in the serenity of the surroundings and indulge!"
315411963,50,"October 1, 2015",Exceptional food quality and taste in very nice atmosphere,This is an amazing restaurant. The place raises its own friut and vegetable. The taste is exceptional. Each evening there is just one menue for everybody with vegetable of the season and from own production. It is one of the best reataurants I had the pleasure to experience.As the quality is known at locals it is highly recommended to make a reservation in advance. this place is fully booked eache evening.
315401061,50,"October 1, 2015",Amsterdam's very Best!,"the experience from beginning to end was fantastic. As a foodie, each morsel was relished, and each course better than the next. The only thing better than this was the reception from the entire team. Our server for lunch was Daiga, who did a tremendous job of looking after our every need. This was well worth every Euro spent on the lunch and frankly is a must stop place for either lunch or dinner, but be cautioned, book ahead to avoid disappointment!"
315023151,40,"September 30, 2015",Excellent meal in unusual setting,"We had an excellent meal here. The restaurant is set in a park in the south of Amsterdam - about 6 tram stops from the centre. It is in a rebuilt greenhouse and uses a lot of fruit and vegetables grown there. But ... it's not a vegetarian restaurant.No a la carte menu: there are 3 courses (or 4 if you want cheese) and you have no idea what is coming, though you are asked if there is anything you cannot eat. We had some delightful courses and we also had their 'wine flight' (E27.50) of 4 different wines to accompany the food. we thought it was all terrific value.So, why only 4 stars? It is because it took an absolute age to get the first course (30 mins after ordering). After that, no problem, but we very nearly left because we were fed up with waiting!Do try this restaurant - which is also very popular with locals; it was absolutely full on a wet Thursday in September."
314668514,50,"September 29, 2015",Beautiful food and location,"A beautiful and exceptionally well run restaurant. The park location is gorgeous and if you have time to kill (as we did) you can explore the veg patch and greenhouses and see where your food is coming from. The waitresses were all lovely and clearly very proud of the food. Everything was explained carefully and helpful recommendations made. The food was outstanding, as was the Dutch sparkling wine!"
314511732,50,"September 28, 2015",Wonderful Farm-to-table experience,"This beautiful restaurant, located in the middle of a quiet city park, was a fantastic experience. The freshest of food, most of it grown in the restaurant's own gardens, is simply delicious. Although the menu is limited, Des Kas's creative use of varied ingredients together with its fun atmosphere, create a wonderful ambience. It was a truly amazing dining experience."
314432045,50,"September 28, 2015",Something diferent,"This restaurant is something different, it is situated in the middle of the park, is surrounded by all green, from inside you can see all around, because all is made by glass even de sealing, the food is amazing, the ingredients all fresh"
314405951,50,"September 28, 2015",Chef's table is amazing,"The four of us booked at De Kas to celebrate a couple of birthdays during our weekend in Amsterdam. We liked the sustainable angle, and the freshness advertised online. The Chef's table gave us front row seats to the rythmn of the kitchen: serene and inventive.The personal implication of each chef presenting ""their"" contribution was delightful, each dish very generous and creative, and each chef unique. Each of us had a favorite (chef/dish)! The enthusiasm of the team was obvious, the owner is doing something very right. The creative combinations to be found in our plate wwere exciting, and most often a success.We finished the evening in the large dining room, magical at night. The pear sauce matched with the Dutch cheeses was amazing. Highly recommend this restaurant!"
313908914,50,"September 26, 2015",Absolutely Beautiful,"We stayed in the Jordaan district of Amsterdam, and walked from our houseboat to De Kas for lunch. It was a pretty aggressive walk, but very doable. It was definitely a great way to see the city. This stunning greenhouse restaurant is located in the Frankendael Park, which feels like you're in the dutch countryside. Their mantra is food tastes best when it's fresh. And, it's fresh alright! All the herbs and greens that touch your plate are grown on site in their greenhouse and neighboring gardens. It would be hard to recommend a dish as the menu changes daily to take advantage of the seasonal spread. Service, ambiance, and food was spectacular. A bit pricy, but worth the experience."
313631245,50,"September 25, 2015",Fresh and Delicious,"Every single dish was melt in your mouth delicious, even the picky eaters at my table thought so. Beautiful presentations, excellent staff, a must if you are visiting Amsterdam"
313480728,50,"September 25, 2015",Absolutely superb !,"Really enjoyed my visit to de Kas this week. As plenty of other reviewers have mentioned, this restaurant is situated in a glasshouse, surrounded by gardens in one of Amsterdam’s parks. I was attending a business dinner with over 100 colleagues, so we had the restaurant to ourselves. The whole environment is very light and “airy”, so even with this number of people, the tables were not cramped with plenty of room to spread out.Our dinner commenced with a glass of pumpkin soup of roasted red kuri squash and braised cavolo nero – absolutely superb. This was followed by a little gem lettuce which had been “flashed” on a hot plate and served with goat’s cheese, anchovies and minced pork. The fish course was good sized portion of smoked salmon with some lovage, a fennel seed brioche and served with a yoghurt dressing. Main course was roasted guinea fowl, served with some mashed potato, kohlrabi and a spiced jus. To end the meal, we were served a slice of chocolate pecan tart, with raspberries, pistachio nuts and some vanilla ice cream. The accompanying Dutch wines had been chosen by the restaurant to compliment each course, starting with a sparkling Riesling and ending with some form of genever liquer - all again were excellent, particularily the reislingAs a menu for 100+ people, I could not fault the choice of dishes or the quality of any the food. All of the vegetables are grown “on site” or on the restaurant’s nearby farm and they really pride themselves on serving the best and freshest ingredients available.As this was a company function, I don’t know the cost of the menu, but for “normal dining”, the three-course dinner menu is priced at €49.50, which consists of three small starters (€18.50) followed by a main course (€21.50) and a dessert at €9.50This was a really great dining experience and I will most definitely be back – just a pity it’s a bit of a journey from my home in Rijswijk."
313219444,50,"September 24, 2015","Wonderful experience, Wonderful Food","Expansive restaurant, worth every EU, Wonderful experience, Wonderful Food, Wonderful Team, recommend ."
312976647,50,"September 23, 2015",Wonderful ingredients,Great staff and the food is even better. The restaurant is in an old greenhouse and the food is sourced from the greenhouse or a farm they have nearby. All the courses were great and the pork cheek was exceptional. A perfectly balanced meal.
312436905,30,"September 21, 2015",probably expecting too much from what we have heard,"very courteous and accommodating staff. something pretty bohemian/chic about this place, in a green house and all that. they offer pre fixe menu's only which we ordered. the appetizers were split into a soup and three small plates. the soup was completely amazing, the 3 small plates were good. we got a fish as our main course which was very fresh, clean, seemingly healthy but not the ""wow"" factor on taste. cant put it down as it was good, but not great.wait staff is very friendly and attentive. decent wine list.I would go again."
312345768,50,"September 21, 2015",Exceptional experience!,We booked De Kas a couple of weeks before our trip via their easy online reservation system. We were so glad that we did. This was the best meal we had in our trip through Belgium and the Netherlands. The menu is fixed and the they use products from the garden to make amazing dishes. We especially liked the potato soup with a smoky bacon flavor. The rabbit was also very good. The dessert was the best part to an already exquisite meal. It had so many different flavors that blended together perfectly. This restaurant is an experience. A unique destination of culinary science. The atmosphere is clean and simple. Noise level at capacity was surprisingly muffled. The pacing of dinner was perfect and we never felt rushed. Wait staff checked on us frequently and refilled water without asking. We would certainly dine here again in the future.
312110957,20,"September 20, 2015",Very disappointing choice of restaurant,"This restaurant is poor. On 1st impressions it looks great and the 1st course of soup was excellent. After that the food went downhill massively as did the ambience in the restaurant as it started to thin out. Very pricey for what it is, much better local restaurants in the heart of Amsterdam. Stick to more authentic places to eat and not one that's trying to be something unique... A waste of time."
312056768,50,"September 20, 2015","A ""must do"" restaurant experience","Yes yes yes!!Beautiful location in a greenhouse with an adjoining kitchen garden. Most of the items prepared for dinner were from the gardens and it was elegantly and deliciously prepared.The vibe was comfortable yet the food was fantastic. If you are a picky eater, realize that it is a fixed menu and you'll eat what they bring you (my wife if lactose & gluten free, which they accommodated exceptionally well).The wine pairing was one of the best I have experienced, and I love doing wine pairings when offered! The sommelier clearly made some excellent choices and we enjoyed wines from around Europe. ""Hats off"" to the sommelier, Fabieene I believe her name was.Next time we return to Amsterdam we will return to this restaurant, for sure!"
311994305,50,"September 20, 2015","Exquisite setting, divine food and knowledgeable helpful service","Walking in through the glasshouse past vines laden with enormous heirloom tomatoes we got an inkling of the locally sources high quality food that would feature throughout the meal. The horsd'oeuvres included marinated rainbow beetroot chunks; again most probably from the veggie patch. Then seated in the spacious Garden Room, we were briefly overwhelmed that we might need to choose between the three listed starters. But then relieved and delighted that instead they featured sequentially. There was an emphasis on a cornucopia of fresh vegetables in interesting combinations alongside Norwegian salmon (OK not from the nearby lake!), then later guinea fowl. All in combinations that presented flvours so well.The waitresses were so refreshingly helpful and knowledgeable about wine (including Dutch white wines) and one person's request to see the huge Green Egg cooking device mentioned on the menu - he was promptly given a tour of the kitchen to see that impressive sight.Would thoroughly recommend this restaurant serving refreshingly fresh cuisine in a beautiful setting."
311903919,30,"September 19, 2015",Dining in a greenhouse,"This restaurant is located in a greenhouse and has his own kitchen garden. Stylish interior, impeccable service, ingredients of good quality, extensive choice of wines, attractive dishes and small portions."
311382987,40,"September 17, 2015",Good experience,"De kas is really a good experience, everything was good. Some beans and olives at beginning, 2/3 entrees, the meal (Duck and vegetables) and a dessert i didn't really liked : peaches with liquored noodles, basilic ice cream, it was good but not my taste. At the end you can take an apple which are really good. Servers are really Nice Also."
310857676,50,"September 16, 2015",Great Food experience in a unique location,"You don't get to dine in a greenhouse located inside an Amsterdam park every day so we were very keen to follow this recommendation.The walk to the location is already nice and the view from outside at night is stunning.We were received friendly, taken to our table, all nice and neat without being overloaded. Service was very friendly. The menu is not too exhaustive which we like and so we ordered starters and main. I chose pulpo and duck as well as the small accompanying wine package for €15 - which I think is a fair price. The dishes came beautifully arranged and were very well done.The very nice waiter then gave us a tour through the rest of the location, we took a closer look at the kitchen, the room for private function and the greenhouse they are using to bring up the stuff they serve us- obviously they use other locations to grow veggies etc. as the space there is limited.We loved the concept and the overall experience, it is a beautiful and remarkable place!"
310793662,50,"September 15, 2015",Best Meal I Ever Had!,"The Chef's Table at De Kas is a treat you will never forget! The food was amazing, the staff friendly & personable. The Chef took time from his busy evening to speak with us throughout the evening. The spotless kitchen was filled with an energy from the kitchen staff that I've never experienced before. Add in perfect pairing from their wonderful sommelier and you have a fantastic foodie experience! Do yourself a favor, IF you can get a reservation at this Chef's Table....grab it!!!"
310400000,40,"September 15, 2015",Unique atmosphere and vegetables - food experience just ok,"The restautant is located in a garden and you eat in a green house. The ambience and setting is beautiful and truly memorable. The idea with the food to be primarily vegetables and the proteins being secondary is timely and a great idea. Unfortunately both the wine selections as well as the dishes are lacking the necessary ""pop"" to make it a memorable experience."
310164243,50,"September 14, 2015",Great,Fabulous restaurant with wonderful food and wine. Took my boyfriend for his 30th and the staff looked after us very well!
309411038,40,"September 11, 2015",Nice food and wine but not exceptional,De Kas is situated in a rather large greenhouse and they grow most of the food they serve. I love the concept and the execution was almost perfect.The interior is minimally decorated which I like. The food was very good but the portions were small and it was quite pricey for a lunch time meal.The service was excellent and is probably the best thing about De Kas. The place had quite a formal feel so don't go expecting a buzzing atmosphere.Overall I enjoyed my experience and I probably would go again but it wouldn't be a place I would visit every week if I lived in Amsterdam
308581187,40,"September 9, 2015","Gorgeous place, food not memorable","If you are looking for a beautiful place for your meal, De Kas, a former greenhouse located in a park, is your place. It's really idyllic!Food, however, is not memorable. And, to be honest, the menu looked a little pretentious to me. I had a 2 course lunch meal. Food looked beautiful, but tasted ok. I didn't even bother to have desert.Anyway, I think it was worth it, specially because after lunch I had a long walk in the lovely park."
